Date,ADANIPORTS,ASIANPAINT,AXISBANK,BAJAJ-AUTO,BAJAJFINSV,BAJFINANCE,BHARTIARTL,BPCL,BRITANNIA,CIPLA,COALINDIA,DRREDDY,EICHERMOT,GAIL,GRASIM,HCLTECH,HDFC,HDFCBANK,HEROMOTOCO,HINDALCO,HINDUNILVR,ICICIBANK,INDUSINDBK,INFY,IOC,ITC,JSWSTEEL,KOTAKBANK,LT,MARUTI,M&M,NESTLEIND,NTPC,ONGC,POWERGRID,RELIANCE,SBIN,SHREECEM,SUNPHARMA,TATAMOTORS,TATASTEEL,TCS,TECHM,TITAN,ULTRACEMCO,UPL,VEDL,WIPRO,ZEEL
2020-01-14,389.2,1819.15,747.9,3101.6,9554.85,4193.0,469.35,473.35,3105.15,484.25,212.95,2947.8,20489.7,130.05,759.9,594.3,2492.3,1289.5,2411.4,211.95,2008.8,537.6,1481.65,775.65,126.9,243.25,280.9,1676.8,1326.1,7386.8,562.5,14868.6,123.5,125.05,195.25,1529.4,328.0,23560.0,446.0,195.85,498.6,2206.9,796.25,1167.1,4483.3,583.55,165.0,257.2,269.55
2020-01-15,390.8,1842.25,746.3,3123.55,9589.15,4207.25,467.85,467.95,3114.2,484.0,212.45,2918.65,20624.8,131.65,766.4,595.75,2488.6,1284.25,2476.3,213.65,2021.65,535.6,1400.5,767.55,125.7,242.4,282.5,1675.6,1323.6,7482.95,569.75,14860.2,123.85,124.65,194.25,1523.85,324.25,23728.55,449.05,200.35,502.1,2226.9,795.15,1184.85,4506.5,585.8,164.65,248.25,272.8
2020-01-16,390.95,1835.15,737.3,3112.1,9622.15,4220.25,473.9,461.8,3150.25,480.25,210.25,2937.45,21536.25,128.75,756.05,593.25,2482.1,1287.65,2434.5,209.65,2049.25,537.15,1386.45,767.0,124.15,240.75,277.45,1701.55,1319.3,7462.65,567.45,15354.9,121.45,124.5,196.45,1537.9,323.3,23290.85,449.05,197.55,494.4,2238.8,782.85,1192.9,4472.35,588.1,162.25,250.45,279.7
2020-01-17,387.6,1830.05,739.9,3118.1,9715.0,4231.75,500.05,453.9,3124.45,480.3,207.9,3034.35,21292.2,126.35,768.25,598.8,2453.95,1278.15,2454.0,210.05,2060.3,532.05,1352.25,767.85,122.65,239.95,273.35,1698.1,1304.2,7520.15,569.3,15439.45,121.2,125.4,197.4,1581.0,318.0,23325.9,454.6,197.3,495.25,2219.1,778.45,1188.75,4486.75,589.25,159.5,251.1,281.7
2020-01-20,380.05,1848.75,727.2,3103.7,9572.75,4152.6,508.7,457.15,3110.45,480.15,201.15,3059.6,21365.1,127.8,772.8,589.25,2454.35,1254.9,2415.6,207.3,2062.85,534.85,1331.95,768.45,117.5,241.9,271.35,1617.9,1309.6,7449.6,567.2,15417.25,118.25,122.9,204.65,1532.35,314.0,23133.1,449.45,195.0,490.65,2170.35,778.2,1187.85,4467.65,584.6,156.9,248.0,270.75
2020-01-21,379.95,1810.75,717.6,3097.05,9534.3,4138.6,511.75,463.85,3111.25,473.4,202.15,3060.45,21056.55,126.75,771.65,584.05,2465.45,1244.35,2398.7,205.15,2055.4,531.05,1336.35,762.5,114.8,238.45,267.25,1625.1,1302.35,7302.65,552.8,15280.75,117.15,122.75,200.6,1533.9,313.7,22953.5,447.4,191.4,476.15,2171.05,778.9,1176.2,4483.55,577.7,153.9,247.1,284.1
2020-01-22,383.6,1779.25,712.6,3076.4,9547.5,4142.2,514.5,455.45,3106.35,471.6,191.9,3062.05,21100.0,125.9,792.9,590.65,2416.6,1240.85,2399.05,203.6,2051.7,522.85,1327.4,770.2,113.65,238.05,265.85,1585.5,1294.2,7135.6,553.6,15548.7,112.15,116.4,200.05,1533.35,316.15,23016.7,446.3,185.6,475.05,2206.9,778.75,1177.65,4476.95,562.95,153.2,245.85,300.35
2020-01-23,385.85,1776.1,723.0,3065.2,9534.2,4125.8,523.65,469.0,3112.95,465.15,190.75,3038.15,20915.75,129.65,808.9,598.95,2428.4,1244.85,2429.75,204.6,2056.9,527.7,1331.8,784.35,118.35,237.9,266.65,1605.85,1332.3,7147.1,566.5,15548.85,113.5,117.8,201.95,1526.85,323.2,23079.05,449.85,188.4,480.25,2190.95,768.95,1204.1,4526.4,542.2,154.15,248.7,279.25
2020-01-24,384.75,1786.8,737.4,3074.15,9633.75,4194.5,524.25,466.1,3192.5,458.85,193.95,3031.4,20930.8,129.5,822.0,607.7,2450.75,1244.55,2468.65,205.4,2073.7,533.85,1316.1,782.75,119.65,238.15,271.9,1642.95,1359.2,7128.45,567.75,15755.5,114.75,118.35,196.95,1521.55,324.05,23134.65,447.8,186.5,483.4,2183.4,787.3,1227.85,4642.75,543.3,155.9,247.6,280.8
2020-01-27,381.25,1788.35,740.25,3082.6,9557.6,4164.35,514.4,467.75,3174.2,464.45,193.35,3188.75,21095.2,126.75,813.1,604.35,2395.8,1213.2,2455.75,198.25,2061.35,537.25,1271.2,778.1,117.45,234.6,262.8,1618.35,1348.6,7148.8,578.3,15666.05,113.15,117.25,193.0,1506.55,316.2,23598.45,448.4,182.2,462.45,2169.25,791.5,1213.8,4676.95,537.25,148.85,245.35,278.95
2020-01-28,372.95,1779.1,737.15,3060.9,9631.3,4213.0,491.25,480.95,3181.25,464.7,189.15,3189.15,21086.65,126.15,808.9,601.45,2431.6,1223.2,2468.85,196.0,2060.6,528.2,1254.75,778.0,117.9,230.75,255.25,1626.05,1346.65,6997.05,572.5,15416.65,112.05,116.6,190.45,1471.75,315.1,23442.0,452.9,176.1,446.25,2183.75,794.25,1195.0,4609.05,536.95,142.2,244.05,272.5
2020-01-29,383.35,1796.95,735.25,3091.85,9894.25,4419.0,490.25,479.05,3214.2,461.55,191.05,3148.25,20192.25,126.25,802.3,608.85,2404.25,1235.85,2486.35,197.75,2074.2,526.6,1258.25,789.7,118.3,236.65,261.25,1640.45,1365.7,7010.3,577.75,15866.75,113.2,117.65,192.4,1479.85,316.45,23506.2,450.1,188.05,452.2,2154.6,804.15,1186.2,4568.2,542.15,142.2,246.75,274.25
2020-01-30,378.0,1805.0,730.9,3145.5,9639.65,4364.3,489.8,469.65,3210.7,451.0,187.95,3154.85,20340.3,123.35,791.25,607.85,2415.0,1226.05,2482.3,193.45,2058.1,532.2,1231.5,780.7,117.15,234.05,256.95,1628.25,1370.2,7020.45,567.85,15520.8,113.65,115.6,194.4,1443.75,310.7,23485.3,442.1,186.2,448.55,2137.85,791.35,1179.25,4486.0,544.15,140.95,240.7,267.85
2020-01-31,369.4,1795.65,729.3,3180.05,9441.4,4365.9,496.45,456.95,3200.7,446.9,181.7,3114.5,20289.3,120.45,778.9,591.4,2414.0,1226.3,2501.85,189.35,2034.25,525.65,1258.85,775.95,113.45,235.15,250.7,1691.75,1369.3,6913.5,567.15,15359.45,112.85,108.95,186.85,1411.65,318.45,23006.9,434.3,176.6,438.7,2079.05,796.6,1187.75,4416.1,526.55,137.9,236.8,269.15
2020-02-01,362.3,1755.35,705.45,3143.3,8947.4,4276.05,497.2,443.5,3097.6,444.2,173.5,3123.05,20059.25,117.7,759.4,590.9,2268.25,1198.7,2446.9,184.4,2074.9,504.6,1211.1,779.5,108.9,219.0,244.75,1647.95,1287.4,6812.65,545.2,15524.75,109.3,104.35,182.4,1383.35,302.6,22416.1,422.8,165.6,423.8,2164.85,807.55,1173.25,4265.25,503.65,134.9,236.8,252.95
2020-02-03,367.35,1867.65,708.95,3284.5,9086.15,4359.35,510.05,460.3,3230.05,444.55,178.65,3144.15,19883.45,114.5,780.4,579.1,2259.75,1192.8,2376.15,181.8,2178.95,515.55,1263.1,767.4,108.05,207.6,251.5,1676.25,1286.65,7011.3,558.7,16301.0,110.25,103.45,187.35,1385.5,298.1,23267.5,417.55,163.85,436.05,2102.5,793.15,1186.4,4370.65,513.3,134.15,237.4,256.6
2020-02-04,372.5,1891.3,715.0,3162.8,9534.9,4519.25,518.9,478.5,3232.5,448.45,182.5,3241.85,19512.65,118.9,793.7,586.5,2345.95,1229.8,2462.05,189.25,2155.6,530.8,1272.65,787.85,113.8,215.65,258.35,1698.3,1291.75,7199.6,576.9,16455.6,112.0,106.15,194.35,1426.4,306.25,24485.4,425.65,165.7,451.9,2107.75,811.1,1275.8,4474.25,522.6,138.55,240.25,244.5
2020-02-05,366.6,1873.5,724.05,3161.5,9591.4,4528.2,533.35,501.7,3255.95,447.55,179.25,3133.35,19487.05,120.95,799.9,595.6,2391.65,1244.65,2373.25,196.3,2160.3,539.1,1272.8,784.55,114.7,216.45,269.25,1689.75,1310.05,7040.9,584.35,16384.85,111.2,106.8,189.35,1448.5,311.0,24893.45,426.25,183.75,475.05,2146.55,814.05,1279.85,4471.8,537.45,143.1,242.25,226.65
2020-02-06,370.2,1856.8,736.95,3149.8,9619.7,4666.35,546.8,495.05,3252.2,439.65,179.95,3158.95,20391.2,123.7,801.0,599.7,2436.45,1239.8,2411.3,194.0,2156.4,541.6,1334.25,771.35,117.05,213.55,276.45,1674.0,1317.6,7021.6,580.15,16284.95,112.0,107.25,192.9,1457.8,321.95,25012.7,430.65,178.85,477.6,2128.35,817.7,1259.3,4464.9,536.85,143.85,243.65,235.8
2020-02-07,369.55,1858.7,748.15,3134.85,9623.3,4654.3,539.45,491.4,3251.4,443.2,185.05,3166.7,19736.3,123.0,787.65,607.7,2405.65,1242.2,2443.45,197.4,2159.95,536.45,1298.8,777.3,117.5,213.4,279.3,1653.05,1299.0,6971.75,569.1,16327.8,115.6,109.25,190.4,1433.65,320.55,24918.15,430.8,173.6,471.0,2136.55,824.45,1275.0,4471.8,543.1,144.6,243.95,249.75
2020-02-10,368.25,1869.5,741.1,3103.3,9627.0,4721.75,538.7,485.45,3155.6,444.75,178.85,3149.1,19057.25,121.8,757.55,604.9,2414.3,1240.3,2385.7,190.85,2159.3,533.95,1274.95,773.2,115.8,210.55,277.9,1669.3,1285.3,6892.9,528.4,16172.2,113.5,106.2,186.6,1435.6,318.5,24961.65,420.3,168.9,443.8,2161.95,813.65,1257.2,4413.75,574.1,140.3,240.9,230.45
2020-02-11,374.2,1878.1,749.95,3145.45,9731.6,4749.35,534.3,481.0,3134.7,450.6,179.35,3191.2,19009.25,129.15,759.3,610.65,2435.15,1240.6,2396.45,193.65,2152.65,539.75,1292.65,773.55,116.05,212.6,288.75,1677.45,1286.9,7033.75,524.05,15997.15,116.85,106.8,189.5,1452.75,324.35,24813.45,418.55,169.75,444.1,2153.4,819.95,1270.7,4466.45,576.65,140.75,241.25,231.3
2020-02-12,374.1,1893.7,755.25,3146.3,9771.85,4768.7,539.6,474.75,3136.8,446.8,180.3,3195.7,19277.85,130.35,755.35,614.1,2437.6,1249.0,2423.05,193.65,2260.35,549.3,1277.4,781.05,115.1,213.05,293.7,1714.9,1297.3,7043.3,531.0,16297.7,116.8,106.7,189.35,1470.3,320.2,24689.95,414.6,170.95,447.95,2170.75,821.5,1269.0,4453.75,573.9,141.55,244.45,232.05
2020-02-13,369.1,1874.05,747.8,3136.4,9717.2,4795.35,539.95,469.0,3135.2,443.4,177.8,3324.6,19355.3,130.3,752.25,612.45,2403.65,1241.4,2408.95,195.25,2283.4,541.0,1230.75,792.25,114.75,211.9,293.35,1689.8,1292.25,7005.05,533.6,16412.2,115.15,105.35,190.55,1474.15,327.45,24616.1,418.95,169.5,441.25,2191.95,828.0,1298.1,4450.5,578.75,142.5,243.75,237.15
2020-02-14,366.85,1877.05,736.5,3146.4,9690.5,4781.75,565.0,476.45,3096.65,447.1,174.75,3304.3,18703.55,122.55,743.05,621.65,2401.75,1219.35,2356.5,194.0,2255.05,545.8,1176.0,786.45,115.1,207.7,289.15,1680.95,1295.15,6913.8,523.0,16356.45,112.7,103.3,184.1,1487.6,319.4,24433.6,418.55,169.1,434.55,2184.2,834.15,1293.45,4434.35,591.65,141.1,242.9,238.75
2020-02-17,362.8,1881.4,738.4,3075.6,9528.85,4776.65,564.85,461.65,3084.1,431.9,167.85,3295.55,18535.9,118.0,737.4,613.45,2350.25,1217.15,2283.35,190.25,2252.6,541.6,1172.95,789.45,111.8,204.8,288.15,1691.1,1280.2,6906.75,522.75,16588.45,110.3,99.95,183.6,1478.25,314.2,24028.05,408.4,169.1,436.85,2203.25,833.25,1316.05,4449.85,595.0,142.1,243.8,239.2
2020-02-18,366.6,1863.65,733.65,3082.5,9529.5,4758.0,548.25,470.75,3066.45,436.0,171.85,3251.35,18760.35,119.45,723.9,607.05,2318.8,1213.25,2252.65,184.35,2234.4,541.2,1140.7,797.65,112.65,203.85,284.8,1691.0,1286.35,6781.1,523.2,16403.85,109.6,99.3,185.0,1467.4,317.55,23777.25,408.65,161.6,431.4,2215.75,838.8,1311.0,4475.7,585.2,140.55,244.05,245.6
2020-02-19,371.3,1884.9,741.05,3090.9,9758.65,4878.05,543.4,475.55,3082.25,447.5,177.75,3278.15,18875.2,119.85,757.15,605.75,2377.25,1227.2,2251.6,188.1,2292.15,544.8,1142.15,800.45,114.2,206.7,280.85,1701.1,1281.4,6756.6,526.4,16785.05,112.05,101.7,187.5,1503.8,320.35,24533.25,403.55,158.05,433.2,2196.35,840.9,1329.6,4473.1,585.2,142.65,247.6,252.25
2020-02-20,370.85,1842.25,744.3,3065.5,9709.7,4880.45,545.6,471.75,3059.4,435.75,179.35,3255.3,18848.65,119.3,751.3,608.05,2369.5,1217.1,2240.25,189.95,2248.25,547.0,1182.2,797.0,112.3,207.45,281.8,1685.95,1280.6,6757.6,524.85,16539.5,111.35,102.8,189.25,1485.95,327.65,24407.4,404.95,158.5,443.55,2156.8,829.6,1322.85,4428.1,584.35,142.35,245.7,256.8
2020-02-24,362.25,1818.95,725.45,2980.5,9466.9,4803.95,529.9,464.65,3036.2,430.15,174.85,3176.3,17949.95,116.8,724.9,595.15,2292.3,1209.95,2184.2,179.05,2215.15,529.85,1170.25,795.85,110.55,203.0,258.95,1678.25,1259.7,6470.4,513.2,16337.25,109.7,98.05,186.1,1444.95,322.95,23831.6,397.85,150.65,415.45,2115.35,820.1,1279.9,4395.0,573.25,133.2,244.2,249.1
2020-02-25,358.4,1826.1,728.75,2947.4,9525.0,4825.95,535.25,456.75,3033.55,425.8,175.1,3086.9,17532.3,114.0,720.4,582.45,2302.6,1200.3,2184.15,174.45,2233.6,530.95,1153.85,798.4,110.45,201.8,262.6,1675.8,1242.05,6414.55,508.95,16380.5,110.1,97.55,186.15,1416.4,326.8,23572.05,388.9,149.9,421.3,2156.15,822.1,1260.1,4344.0,566.35,132.7,244.1,251.9
2020-02-26,358.4,1826.65,729.4,2946.6,9387.0,4810.0,535.95,448.8,3041.35,422.2,173.8,3075.35,17156.95,108.05,702.8,583.6,2281.45,1199.25,2142.55,169.9,2236.2,523.7,1135.0,782.75,108.35,198.6,260.8,1666.5,1211.15,6234.85,503.0,16240.15,109.1,95.8,185.85,1392.0,328.2,23465.15,374.7,144.55,416.3,2123.6,811.45,1255.1,4341.5,563.0,130.25,239.9,251.4
2020-02-27,353.7,1843.8,735.85,2936.6,9408.0,4759.8,531.65,444.05,3026.05,421.2,174.1,3067.05,17053.4,107.35,712.85,573.05,2272.2,1199.45,2110.25,168.35,2254.95,515.35,1115.55,777.85,105.65,197.55,252.1,1682.75,1210.35,6289.8,493.5,16263.75,109.05,93.35,186.45,1386.25,321.95,23812.55,388.5,145.25,412.8,2105.5,809.15,1277.9,4321.65,550.85,130.55,231.6,244.35
2020-02-28,342.2,1797.95,697.3,2890.0,9050.75,4465.85,523.5,426.35,2970.2,402.1,168.4,2927.1,16602.35,104.4,687.2,534.35,2175.75,1177.65,2051.75,155.9,2174.75,497.25,1104.05,731.7,105.75,197.55,235.7,1620.35,1187.55,6283.1,457.05,15778.85,106.55,91.95,181.5,1328.65,303.0,22670.95,372.9,128.95,381.75,2000.15,744.4,1254.5,4219.6,519.7,114.0,221.45,239.3
2020-03-02,340.65,1786.8,684.2,2792.2,8914.5,4360.75,518.35,412.35,2949.1,401.95,169.35,2905.55,17013.4,99.65,668.45,549.7,2179.65,1179.6,1975.45,149.75,2159.45,506.1,1079.25,741.05,103.95,195.3,235.0,1599.0,1160.9,6285.15,458.3,16109.95,103.9,89.1,183.5,1316.15,287.4,23042.0,369.5,125.4,364.05,2001.3,744.55,1244.15,4141.7,514.35,110.95,220.8,233.85
2020-03-03,347.3,1800.55,687.15,2692.25,8963.65,4454.1,520.8,425.0,3026.5,425.3,178.2,3043.7,17888.45,103.2,700.05,565.05,2191.4,1181.8,2054.85,159.3,2166.65,514.75,1108.05,747.0,106.65,193.85,246.45,1626.3,1181.3,6386.05,466.25,16359.4,108.9,93.35,191.7,1342.85,289.85,23593.15,393.55,130.35,387.55,2036.2,752.3,1247.0,4299.9,521.55,119.55,223.7,251.1
2020-03-04,345.95,1847.95,682.2,2711.5,8799.7,4286.4,516.75,418.7,3063.05,447.65,178.1,3171.35,17254.2,106.05,689.5,563.1,2206.05,1148.85,2046.35,160.6,2175.85,508.35,1065.95,758.75,106.6,187.5,245.6,1607.95,1176.65,6384.35,474.65,16541.5,107.95,92.8,197.05,1339.7,285.3,23256.0,405.45,126.2,377.15,2083.2,771.3,1250.95,4172.8,511.6,119.35,228.85,251.75
2020-03-05,349.15,1874.45,677.9,2703.65,8879.9,4330.7,526.9,418.4,3127.15,440.6,177.15,3184.45,17775.35,106.8,680.3,576.4,2195.05,1151.35,2063.9,155.5,2218.0,504.5,1075.0,754.6,104.8,188.05,247.15,1651.35,1182.45,6365.95,479.3,16576.3,107.85,92.6,195.95,1311.15,288.5,23066.2,404.9,125.75,375.75,2125.05,756.1,1259.15,4205.55,516.05,117.1,229.7,238.15
2020-03-06,341.4,1877.45,657.65,2735.05,8603.2,4225.85,519.15,403.1,3081.4,434.4,168.75,3170.95,17743.55,107.8,665.05,566.2,2109.45,1134.9,2038.3,150.1,2188.9,486.35,1014.8,738.95,100.8,181.75,238.8,1631.05,1158.9,6445.95,471.0,16429.3,105.15,88.5,190.6,1271.0,270.5,23110.45,400.9,114.2,351.5,2116.45,740.4,1242.6,4167.85,513.6,111.05,223.55,221.15
2020-03-09,321.9,1867.15,623.55,2573.35,8207.1,4026.8,496.25,423.85,2996.5,426.15,157.95,3061.25,17885.8,100.45,634.6,540.45,2027.9,1107.3,1956.05,143.45,2121.5,457.75,903.1,704.45,99.4,177.2,229.05,1578.15,1101.95,6201.1,463.2,16031.35,102.9,74.55,180.95,1114.15,253.45,21860.15,393.35,105.7,322.3,1972.35,704.8,1203.45,4097.35,513.0,94.9,214.4,194.45
2020-03-11,320.2,1882.85,619.35,2591.55,8254.0,4030.65,493.8,404.4,3048.3,417.1,168.0,3000.6,17753.6,90.5,625.25,536.8,2036.25,1113.8,2036.05,137.8,2155.0,465.65,853.55,686.0,96.9,175.65,223.5,1589.3,1116.95,6146.3,451.6,16048.55,103.05,71.7,181.4,1153.55,245.1,21894.9,385.95,98.9,299.75,1953.7,708.55,1187.65,3993.4,516.95,92.0,213.1,209.5
2020-03-12,287.65,1843.35,543.25,2338.9,7438.05,3734.35,464.95,344.3,2810.65,394.75,154.55,2850.4,16877.75,79.95,559.85,493.35,1875.7,1021.3,1907.2,120.2,2055.95,425.65,784.65,631.2,87.9,155.8,203.2,1465.05,1016.55,5643.15,423.35,15565.55,94.35,62.5,166.1,1063.0,212.6,20273.5,354.8,88.0,287.45,1769.85,649.85,1076.75,3663.5,443.6,79.85,199.1,190.65
2020-03-13,292.75,1797.7,568.8,2357.1,7742.0,3952.55,491.85,376.05,2763.6,425.55,154.1,2885.1,17672.15,84.55,604.95,492.9,2066.8,1069.8,1883.95,127.45,2033.2,447.2,803.75,642.35,92.25,162.25,214.9,1470.05,1051.45,5838.6,428.85,14991.8,98.05,65.9,167.9,1105.3,242.0,21308.2,384.2,89.75,326.7,1806.3,655.95,1084.35,3788.9,410.85,84.05,197.4,182.8
2020-03-16,261.4,1683.4,508.6,2339.55,7495.6,3672.25,464.8,364.65,2709.0,396.4,143.9,2826.95,16493.7,78.15,576.9,450.7,1841.75,999.5,1783.5,115.65,1941.9,402.9,664.15,583.15,89.7,147.25,186.0,1383.7,968.7,5480.25,391.8,14397.2,90.8,60.15,157.95,1015.7,223.35,20158.05,368.55,82.95,289.6,1696.4,603.4,1011.35,3518.05,376.8,74.85,179.75,166.35
2020-03-17,267.15,1731.6,488.35,2270.45,7017.5,3444.85,454.7,357.2,2686.0,401.75,145.9,2781.2,17061.1,74.65,555.65,450.65,1755.8,975.1,1841.15,115.4,2004.05,367.25,604.15,554.95,89.4,149.15,176.45,1322.7,956.75,5603.95,373.4,14541.0,88.1,60.0,162.0,1008.0,215.15,20005.5,370.15,77.95,282.75,1658.0,595.45,1001.0,3470.45,350.85,75.0,173.1,133.1
2020-03-18,260.4,1618.2,473.45,2169.0,6310.2,3061.35,425.55,332.55,2501.95,386.0,145.05,2668.45,15954.15,70.85,527.05,434.25,1622.55,876.9,1681.15,109.2,1923.8,355.05,460.8,534.3,87.6,150.7,164.35,1171.95,904.55,5352.65,346.4,13536.8,80.55,68.15,144.15,968.5,215.2,19293.95,362.75,75.5,280.85,1654.4,579.65,930.75,3303.55,321.85,72.95,169.95,164.1
2020-03-19,258.35,1601.2,428.25,2166.6,5785.5,2746.1,444.75,300.25,2318.15,374.7,123.55,2623.95,15046.45,69.4,491.05,413.45,1617.6,895.55,1712.45,99.75,1838.3,338.55,444.05,545.55,87.95,161.85,163.3,1210.85,843.1,4819.55,314.2,13120.3,78.35,61.05,147.15,917.7,203.65,17731.45,360.4,72.95,271.85,1636.35,530.0,903.5,3166.05,296.75,69.35,162.35,141.2
2020-03-20,256.4,1742.95,428.15,2242.3,6233.05,2951.9,462.65,317.85,2467.8,392.8,132.8,2897.25,15678.45,80.8,529.4,444.9,1753.95,882.85,1815.7,105.5,2051.7,345.7,440.35,585.2,90.6,175.5,175.75,1262.35,864.7,5079.2,322.6,14145.5,81.25,72.35,157.25,1017.95,209.85,18903.65,365.25,77.3,297.75,1797.45,576.35,904.9,3573.85,300.15,75.45,179.2,144.9
2020-03-23,207.8,1498.45,308.65,1935.55,4621.05,2266.15,407.35,269.35,2137.85,375.25,127.85,2768.4,13705.9,78.0,433.25,417.15,1520.7,771.55,1616.0,87.9,1869.7,284.0,336.45,526.45,80.75,154.3,144.4,1098.25,724.05,4220.35,293.4,12944.65,76.4,60.4,153.0,884.05,181.6,16959.4,324.5,66.2,271.15,1669.7,487.2,800.95,3054.85,254.6,62.65,170.15,122.0
2020-03-24,231.75,1524.85,303.15,1937.15,4497.75,2474.2,404.05,262.85,2364.7,377.45,127.85,2857.95,14208.5,76.45,400.1,442.05,1505.1,767.7,1627.05,88.75,2027.85,296.5,312.35,589.8,79.7,149.7,147.1,1152.9,707.9,4486.45,269.0,13478.35,77.55,62.5,147.3,943.4,183.2,16980.0,335.15,68.55,271.9,1703.15,503.5,816.1,3018.1,262.05,62.8,176.35,119.15
2020-03-25,255.6,1593.15,326.8,1946.75,4830.3,2585.6,429.1,273.75,2451.4,376.45,124.5,2922.0,14516.6,75.55,451.35,457.6,1646.05,856.75,1667.65,94.55,2088.15,316.9,301.3,606.2,77.85,147.35,151.8,1290.15,765.75,5005.95,277.85,14444.1,79.7,61.55,150.25,1082.25,189.9,17438.25,347.65,70.25,286.8,1750.3,526.7,880.8,3228.6,292.8,64.2,174.65,125.5
2020-03-26,248.2,1616.95,341.4,2106.85,5147.25,2793.7,470.7,282.3,2588.45,386.15,123.25,2948.55,14757.95,73.1,471.4,447.7,1733.25,901.1,1801.9,94.55,2194.9,330.25,435.9,643.0,78.0,156.4,149.8,1372.95,838.0,4878.0,285.5,14919.65,79.65,64.75,158.35,1066.2,192.75,17554.05,338.3,70.8,284.45,1790.95,515.2,928.3,3229.15,312.55,65.8,182.6,128.75
2020-03-27,251.3,1604.15,359.75,2053.45,4890.6,2542.3,448.95,278.75,2529.25,407.65,131.7,2916.5,14319.8,69.5,460.9,430.65,1754.0,904.45,1661.2,91.55,2140.55,339.85,411.1,652.7,76.9,163.2,151.45,1399.1,837.05,4646.1,294.5,15108.6,83.0,64.45,160.0,1065.6,195.95,17666.25,338.25,70.7,277.25,1824.5,504.1,937.05,3143.6,322.2,63.75,183.5,128.05
2020-03-30,251.65,1594.95,368.15,1986.7,4661.15,2242.1,431.05,274.75,2473.75,431.75,133.15,2994.25,13333.1,70.85,450.5,419.0,1558.75,831.65,1553.5,88.8,2184.35,313.4,413.4,626.7,76.8,159.2,142.4,1293.7,798.65,4328.45,274.4,15658.65,81.75,63.35,155.65,1030.45,186.9,16935.45,332.7,68.15,254.05,1778.5,526.8,943.65,3085.9,308.45,61.55,184.15,125.65
2020-03-31,251.3,1666.5,379.0,2022.35,4591.2,2215.8,440.9,316.9,2688.95,422.85,140.05,3120.75,13095.9,76.55,476.1,436.4,1633.1,861.9,1596.45,95.7,2298.5,323.75,351.3,641.5,81.65,171.7,146.25,1296.05,808.5,4288.3,284.95,16300.6,84.2,68.3,159.1,1113.75,196.85,17546.35,352.3,71.05,269.6,1826.1,565.5,933.7,3244.85,326.5,64.7,196.7,123.95
2020-04-01,244.8,1603.2,358.65,2051.1,4501.9,2219.35,421.35,302.95,2564.85,413.75,139.45,3095.0,13001.6,75.75,476.15,413.55,1583.5,829.65,1639.65,91.65,2179.65,311.15,342.25,602.8,78.95,166.4,143.0,1181.65,774.35,4246.35,272.85,15654.55,81.0,65.75,154.6,1080.45,186.55,16549.65,343.55,67.95,266.35,1708.75,511.2,936.05,3140.65,305.75,62.65,189.5,120.9
2020-04-03,244.8,1520.9,325.45,2033.75,4510.75,2207.5,423.95,317.15,2563.25,449.2,137.75,3146.8,12680.05,80.9,454.7,405.8,1499.55,813.85,1582.05,88.8,2154.1,286.65,313.2,585.7,79.5,177.9,140.7,1140.85,774.65,4011.5,280.7,15104.65,79.55,69.85,156.2,1077.45,175.5,15783.8,375.95,65.3,253.75,1654.2,520.9,862.8,3041.6,298.1,62.8,180.0,124.35
2020-04-07,248.1,1623.8,388.85,2280.05,4724.9,2253.35,470.2,351.1,2834.5,492.25,140.15,3583.2,13096.05,84.5,518.55,451.15,1555.15,896.1,1769.2,103.95,2444.9,326.1,383.85,639.0,83.0,181.55,158.1,1198.05,801.65,4553.65,321.0,17038.65,81.55,72.9,158.0,1206.1,186.4,16634.55,417.35,67.25,276.2,1775.2,549.85,947.45,3279.5,323.65,66.75,191.9,140.9
2020-04-08,250.85,1608.95,391.35,2241.7,4608.5,2332.9,461.65,342.3,2775.55,512.75,137.35,3683.0,13158.5,85.55,512.6,463.1,1558.8,888.9,1821.65,100.85,2460.85,318.95,399.15,631.6,81.75,178.65,154.6,1187.65,807.1,4698.1,326.4,16871.25,85.2,74.45,158.35,1192.15,183.0,16063.95,436.7,67.6,274.75,1705.45,558.9,913.45,3256.45,320.2,70.3,192.9,143.15
2020-04-09,251.9,1651.35,420.15,2435.95,4820.25,2551.85,488.7,344.9,2801.7,579.6,140.8,3621.55,13742.3,87.75,530.55,469.05,1703.1,925.05,1990.9,107.55,2372.25,342.7,395.4,636.25,83.4,185.25,166.3,1272.9,812.8,5326.65,381.4,16839.7,87.1,77.3,164.45,1219.95,187.75,16935.3,454.45,74.6,284.85,1766.15,545.25,1013.85,3366.05,319.0,76.8,196.7,149.85
2020-04-13,262.85,1680.85,418.95,2397.55,4491.4,2287.3,512.2,350.1,2706.15,592.85,145.9,3746.6,13400.55,86.05,544.5,458.25,1655.2,895.35,1919.05,113.8,2346.45,330.65,410.4,637.4,83.15,181.6,167.65,1250.9,865.45,5283.15,362.85,16599.95,88.65,75.05,159.95,1189.15,183.5,17301.1,462.35,74.25,282.55,1759.25,526.85,966.85,3466.1,324.95,78.3,189.2,137.1
